u,v,u_x,u_y,v_x,v_y,duration
2329648926,2451940665,126.952255,37.5467378,126.9526176,37.5472612,40
2329648927,4591390420,126.9484939,37.5489502,126.9482976,37.5501217,43
2329648927,3351589224,126.9484939,37.5489502,126.9488447,37.5489042,128
2329648927,4591390419,126.9484939,37.5489502,126.9477065,37.5489215,16
2329648931,4591390419,126.9479858,37.5494597,126.9477065,37.5489215,79
2329648931,4591390418,126.9479858,37.5494597,126.9469672,37.5498324,21
2329648931,4591390418,126.9479858,37.5494597,126.9469672,37.5498324,21
2329648956,3351589255,126.9535849,37.5514551,126.9537247,37.5517144,310
2329648956,3351589234,126.9535849,37.5514551,126.9552293,37.5507116,437
2329648966,2329648967,126.9576893,37.5551398,126.957978,37.5550833,317
2329648956,3356410222,126.9535849,37.5514551,126.9531385,37.5507285,38
2329648966,4656545972,126.9576893,37.5551398,126.9582732,37.556118,17
2329648967,4593791022,126.957978,37.5550833,126.958913,37.5549005,77
2329648967,2329648966,126.957978,37.5550833,126.9576893,37.5551398,6
2329648967,4656545971,126.957978,37.5550833,126.9581826,37.5542846,44
2329648995,3490483998,126.9309446,37.5487021,126.9314335,37.5493509,137
2329648995,2690966910,126.9309446,37.5487021,126.9303671,37.5482707,13
2329648995,6048920023,126.9309446,37.5487021,126.9316655,37.5485718,18
2329648995,2329648999,126.9309446,37.5487021,126.9293734,37.549267,33
2329648995,3869600428,126.9309446,37.5487021,126.9305629,37.5481719,25
2329648999,3490484694,126.9293734,37.549267,126.9289297,37.5500668,27
2329648999,2329648995,126.9293734,37.549267,126.9309446,37.5487021,88
2329648999,3110451757,126.9293734,37.549267,126.928265,37.5475798,262
2329649007,3869599487,126.9229385,37.5460077,126.9232167,37.5459789,32
2329649007,3490392193,126.9229385,37.5460077,126.9225773,37.5461277,3
2329649007,3869599476,126.9229385,37.5460077,126.9229238,37.5451912,126
2329649007,3490390994,126.9229385,37.5460077,126.9229429,37.5462558,126
2329649021,3429594393,126.9229458,37.5464139,126.922953,37.5467773,121
2329649021,3490390994,126.9229458,37.5464139,126.9229429,37.5462558,134
2329649021,3869600357,126.9229458,37.5464139,126.9232136,37.5465965,64
2329649078,3825309094,126.9273422,37.5620972,126.927562,37.5623848,144
2329649078,6441775705,126.9273422,37.5620972,126.9272061,37.5618811,41
2329649078,2473245567,126.9273422,37.5620972,126.9278491,37.5618098,10
2329649078,3742400162,126.9273422,37.5620972,126.9263655,37.5629264,42
2329649080,3798890953,126.923555,37.5654362,126.9237275,37.5652748,73
2329649080,3798890944,126.923555,37.5654362,126.9236598,37.565815,79
2329649080,4588152152,126.923555,37.5654362,126.9224413,37.5648729,97
2330753877,436855694,126.9420784,37.5609995,126.9415888,37.5613649,41
2330753877,5864657175,126.9420784,37.5609995,126.9413877,37.5604543,21
2330753877,8973872778,126.9420784,37.5609995,126.9433507,37.5602274,59
2330771264,3825309609,126.9309257,37.5668519,126.9307273,37.5665842,125
2330771264,436837189,126.9309257,37.5668519,126.9302418,37.5672372,38
2330771264,3785058064,126.9309257,37.5668519,126.9313559,37.5673875,106
2330771264,4425986911,126.9309257,37.5668519,126.9316147,37.5667498,151
2330771268,3785058073,126.9286391,37.5691253,126.9282183,37.5689264,88
2330771268,3785058081,126.9286391,37.5691253,126.9291106,37.5693877,84
2330771268,3825310095,126.9286391,37.5691253,126.9288784,37.5688307,82
2330771268,3825310140,126.9286391,37.5691253,126.9278062,37.5693229,16
2330771268,4590018369,126.9286391,37.5691253,126.9279138,37.5699428,46
2330771273,3825310383,126.9277475,37.5701018,126.9275754,37.5702993,8
2330771273,4590018369,126.9277475,37.5701018,126.9279138,37.5699428,8
2330771273,3825310393,126.9277475,37.5701018,126.9282618,37.5703781,24
2330771273,3825310340,126.9277475,37.5701018,126.9275648,37.5700124,5
2330771286,3825310283,126.9257344,37.5695819,126.9256068,37.5696449,3
2330771286,3825310323,126.9257344,37.5695819,126.9261498,37.5698919,80
2330771286,2330771290,126.9257344,37.5695819,126.9261225,37.5694335,69
2330771290,3825310321,126.9261225,37.5694335,126.9261945,37.569878,12
2330771290,3825310144,126.9261225,37.5694335,126.926198,37.5693476,5
2330771290,3825310153,126.9261225,37.5694335,126.9267686,37.5694001,37
2330771290,2330771286,126.9261225,37.5694335,126.9257344,37.5695819,9
2330771304,12536844481,126.929903,37.5655644,126.9291335,37.5659018,124
2330771304,3825309468,126.929903,37.5655644,126.9304238,37.5655295,53
2330771304,3825309553,126.929903,37.5655644,126.9303509,37.5661012,7
2330771304,5681435324,126.929903,37.5655644,126.9297386,37.5653409,150
2330771309,3825309599,126.9279164,37.5667491,126.9276301,37.5665243,9
2330771309,3785057947,126.9279164,37.5667491,126.9281966,37.5669515,88
2330771309,3785057930,126.9279164,37.5667491,126.928323,37.56642,169
2330771333,7966875819,126.9447028,37.5544856,126.9450973,37.5544225,5
2330771333,2451940802,126.9447028,37.5544856,126.9442202,37.5546767,9
2330771333,3339312893,126.9447028,37.5544856,126.9447189,37.5539018,15
2330771347,4664104634,126.9386701,37.5538484,126.9390096,37.5539988,8
2330771347,4632069939,126.9386701,37.5538484,126.9377977,37.5534192,19
2330771347,2330771457,126.9386701,37.5538484,126.9386949,37.5534934,11
2330771349,4632069939,126.9376287,37.5533218,126.9377977,37.5534192,321
2330771349,436853694,126.9376287,37.5533218,126.9372789,37.5531153,17
2330771347,2330771439,126.9386701,37.5538484,126.9381285,37.5549122,130
2330771349,2330771457,126.9376287,37.5533218,126.9386949,37.5534934,181
2330771431,3864845913,126.9414226,37.5555823,126.942039,37.5556301,18
2330771431,3864845911,126.9414226,37.5555823,126.9415241,37.555319,9
2330771431,2330771444,126.9414226,37.5555823,126.9412658,37.5559851,14
2330771431,2330771433,126.9414226,37.5555823,126.940824,37.5553807,19
2330771433,3309834961,126.940824,37.5553807,126.9410305,37.5550001,11
2330771433,3309834972,126.940824,37.5553807,126.9405264,37.5557456,63
2330771433,2330771431,126.940824,37.5553807,126.9414226,37.5555823,20
2330771437,2330771439,126.9376357,37.5543061,126.9381285,37.5549122,191
2330771437,436853695,126.9376357,37.5543061,126.9371027,37.5542535,15
2330771439,4664104638,126.9381285,37.5549122,126.9385243,37.5550707,197
2330771437,4632069939,126.9376357,37.5543061,126.9377977,37.5534192,114
2330771439,2330771347,126.9381285,37.5549122,126.9386701,37.5538484,28
2330771439,2330771437,126.9381285,37.5549122,126.9376357,37.5543061,16
2330771440,8481414781,126.9391375,37.5552849,126.9397339,37.5554842,87
2330771439,9283138067,126.9381285,37.5549122,126.9379203,37.5553124,79
2330771440,4664104638,126.9391375,37.5552849,126.9385243,37.5550707,9
2330771440,9283138063,126.9391375,37.5552849,126.9389425,37.5556549,126
2330771444,2330771431,126.9412658,37.5559851,126.9414226,37.5555823,14
2330771444,9283138065,126.9412658,37.5559851,126.9411265,37.5563867,14
2330771444,3309834972,126.9412658,37.5559851,126.9405264,37.5557456,13
2330771444,3339259194,126.9412658,37.5559851,126.9429499,37.5560973,82
2330771455,3864845907,126.9417011,37.5548597,126.9420676,37.5549786,8
2330771455,3309834355,126.9417011,37.5548597,126.9413631,37.5547364,7
2330771455,3864845916,126.9417011,37.5548597,126.9415768,37.5551823,12
2330771455,2330771456,126.9417011,37.5548597,126.9418996,37.5542814,151
2330771456,2330771455,126.9418996,37.5542814,126.9417011,37.5548597,159
2330771456,3339311393,126.9418996,37.5542814,126.942369,37.5550383,52
2330771457,2330771347,126.9386949,37.5534934,126.9386701,37.5538484,8
2330771457,2330771456,126.9386949,37.5534934,126.9418996,37.5542814,84
2330771456,2330771457,126.9418996,37.5542814,126.9386949,37.5534934,93
2330771457,2330771349,126.9386949,37.5534934,126.9376287,37.5533218,33
2330771469,2330771472,126.9369229,37.5512892,126.9372664,37.5512231,138
2330771469,4632077004,126.9369229,37.5512892,126.9361668,37.5519954,20
2330771469,5221755921,126.9369229,37.5512892,126.9367155,37.5510983,145
2330771472,9958202194,126.9372664,37.5512231,126.9375895,37.5513774,136
2330771472,2330771469,126.9372664,37.5512231,126.9369229,37.5512892,6
2330771472,4591716540,126.9372664,37.5512231,126.9364653,37.550493,164
2330771479,4664104634,126.9408106,37.554562,126.9390096,37.5539988,33
2330771479,3309834355,126.9408106,37.554562,126.9413631,37.5547364,11
2330771479,3309834969,126.9408106,37.554562,126.940241,37.5556509,44
2330771492,4663449526,126.9559583,37.5612204,126.9567551,37.560937,120
2330771492,4591859926,126.9559583,37.5612204,126.9558137,37.5618032,13
2330771492,7257925078,126.9559583,37.5612204,126.9563562,37.5602839,16
2330771508,3893041656,126.9599818,37.55836,126.9596387,37.5585346,9
2330771508,2329648764,126.9599818,37.55836,126.9601293,37.5583781,88
2330771528,4592858358,126.9619852,37.5628199,126.9620595,37.5629433,85
2330771508,3893042397,126.9599818,37.55836,126.9598058,37.5583285,100
2330771528,2451940941,126.9619852,37.5628199,126.9618419,37.5624239,95
2330771537,4591794841,126.9554855,37.5625661,126.9549356,37.5623586,14
2330771537,4591802785,126.9554855,37.5625661,126.9562073,37.5627898,81
2330771528,4591851778,126.9619852,37.5628199,126.9615769,37.5628328,11
2330771537,2451940933,126.9554855,37.5625661,126.9556482,37.5622556,60
2330771537,4056370646,126.9554855,37.5625661,126.9552246,37.5628821,72
2330771540,2451940956,126.9576887,37.5632594,126.9573055,37.5631359,120
2330771540,2451940966,126.9576887,37.5632594,126.958015,37.563908,15
2330771540,4591859892,126.9576887,37.5632594,126.9580918,37.5632245,6
2330771575,4592872158,126.9638702,37.5644593,126.9626178,37.5636984,33
2330771575,4591904319,126.9638702,37.5644593,126.9615592,37.5639936,42
2330771575,4592872169,126.9638702,37.5644593,126.9648799,37.5643847,187
2330771575,3967108622,126.9638702,37.5644593,126.9645087,37.5654919,46
2330782481,4595156238,126.9580172,37.5492614,126.9573947,37.5485365,22
2330782481,4595156252,126.9580172,37.5492614,126.9585708,37.5491055,11
2330782481,2330782485,126.9580172,37.5492614,126.9594634,37.5500041,26
2330782485,3352620587,126.9594634,37.5500041,126.9615554,37.5511913,46
2330782485,2330782543,126.9594634,37.5500041,126.9582168,37.5513559,40
2330782485,10156195562,126.9594634,37.5500041,126.9603079,37.5499771,111
2330782485,2330782481,126.9594634,37.5500041,126.9580172,37.5492614,29
2330782501,3157336864,126.9585719,37.5517227,126.9574253,37.5521557,133
2330782495,3352620587,126.9620146,37.5512126,126.9615554,37.5511913,7
2330782501,8383046657,126.9585719,37.5517227,126.9589357,37.5519212,185
2330782495,3807475052,126.9620146,37.5512126,126.9595847,37.5487841,103
2330782501,2330782543,126.9585719,37.5517227,126.9582168,37.5513559,160
2330782519,3991035410,126.9545353,37.5489525,126.9543208,37.5490143,136
2330782519,4593828146,126.9545353,37.5489525,126.955634,37.5486084,297
2330782519,8482803660,126.9545353,37.5489525,126.9548565,37.5495917,374
2330782525,4593833816,126.9547233,37.5470441,126.9548641,37.5470465,1
2330782525,2451940663,126.9547233,37.5470441,126.9541978,37.5472017,13
2330782519,4593833811,126.9545353,37.5489525,126.9547323,37.5482083,255
2330782525,4593833810,126.9547233,37.5470441,126.9543498,37.5461513,39
2330782527,2330782528,126.955391,37.5465697,126.9557749,37.5464402,55
2330782525,4593833811,126.9547233,37.5470441,126.9547323,37.5482083,44
2330782528,4593834204,126.9557749,37.5464402,126.9554393,37.5460157,11
2330782528,8385802681,126.9557749,37.5464402,126.9562639,37.5473539,180
2330782529,8385802681,126.9570591,37.5481682,126.9562639,37.5473539,183
2330782529,4595156238,126.9570591,37.5481682,126.9573947,37.5485365,168
2330782529,2330782531,126.9570591,37.5481682,126.9576206,37.5475541,174
