u,v,u_x,u_y,v_x,v_y,duration,departure_time
4927966759,3024393074,126.9263178,37.5565499,126.9270822,37.5568204,54,202507010800
4927966771,3139492472,126.9250257,37.5561803,126.9251578,37.5562513,6,202507010800
4927966771,631756001,126.9250257,37.5561803,126.9235972,37.5554275,38,202507010800
4973475978,8481393228,126.9428291,37.5590472,126.9429083,37.5591281,2,202507010800
4973475978,436859663,126.9428291,37.5590472,126.9426968,37.5591382,4,202507010800
4973475979,10951405262,126.9456175,37.5599689,126.9446084,37.5636052,342,202507010800
4973475979,3785056723,126.9456175,37.5599689,126.9455379,37.5598574,28,202507010800
4973475979,5870999563,126.9456175,37.5599689,126.9455047,37.5600311,21,202507010800
5040907538,4590030223,126.9283677,37.5734035,126.9278596,37.5731342,9,202507010800
5040907538,3825310976,126.9283677,37.5734035,126.9287639,37.5731092,255,202507010800
5041148383,2064295230,126.9597613,37.5720637,126.9590351,37.5716249,16,202507010800
5048487738,436868026,126.9607514,37.5725217,126.9602633,37.5723717,206,202507010800
5076887885,5076887886,126.922361,37.5648301,126.9229393,37.5641162,83,202507010800
5076887885,4588152152,126.922361,37.5648301,126.9224413,37.5648729,78,202507010800
5048487738,1149288254,126.9607514,37.5725217,126.9607743,37.5723013,120,202507010800
5076887886,4588152151,126.9229393,37.5641162,126.9230162,37.5641557,137,202507010800
5076887886,3742400208,126.9229393,37.5641162,126.9223155,37.5637957,9,202507010800
5076887886,5076887888,126.9229393,37.5641162,126.9235807,37.5633319,70,202507010800
5076887888,3742400186,126.9235807,37.5633319,126.9236589,37.5633704,47,202507010800
5076887888,3742400209,126.9235807,37.5633319,126.92294,37.5630169,41,202507010800
5076887888,5749123744,126.9235807,37.5633319,126.9243855,37.5623899,74,202507010800
5076887892,5749123744,126.9243761,37.5623268,126.9243855,37.5623899,98,202507010800
5076887892,3742400727,126.9243761,37.5623268,126.9243179,37.5616693,28,202507010800
5076887892,3742400210,126.9243761,37.5623268,126.9237166,37.5620414,18,202507010800
5076887893,5749123744,126.9244258,37.5624259,126.9243855,37.5623899,100,202507010800
5076887893,3742400188,126.9244258,37.5624259,126.9248942,37.5628272,141,202507010800
5076887893,3742400186,126.9244258,37.5624259,126.9236589,37.5633704,86,202507010800
5104926204,5104926218,126.9386118,37.5489481,126.9383142,37.5488329,9,202507010800
5104926204,3868066657,126.9386118,37.5489481,126.9395847,37.5478878,107,202507010800
5104926204,5104927724,126.9386118,37.5489481,126.9380676,37.5495512,57,202507010800
5104926205,5104926206,126.9371154,37.5483752,126.9378865,37.5486673,30,202507010800
5104926206,5104926218,126.9378865,37.5486673,126.9383142,37.5488329,50,202507010800
5104926206,5104926205,126.9378865,37.5486673,126.9371154,37.5483752,27,202507010800
5104926206,5104926207,126.9378865,37.5486673,126.937981,37.5485064,6,202507010800
5104926206,5104927725,126.9378865,37.5486673,126.9374515,37.5493175,18,202507010800
5104926207,5104926206,126.937981,37.5485064,126.9378865,37.5486673,6,202507010800
5104926207,5104926209,126.937981,37.5485064,126.9380071,37.5481953,10,202507010800
5104926207,5104926210,126.937981,37.5485064,126.938204,37.5482482,15,202507010800
5104926209,5104926210,126.9380071,37.5481953,126.938204,37.5482482,26,202507010800
5104926209,3868066626,126.9380071,37.5481953,126.9381986,37.5475632,37,202507010800
5104926209,5104926207,126.9380071,37.5481953,126.937981,37.5485064,12,202507010800
5104926210,3868066672,126.938204,37.5482482,126.9386392,37.5483763,52,202507010800
5104926210,5104926209,126.938204,37.5482482,126.9380071,37.5481953,5,202507010800
5104926210,5104926207,126.938204,37.5482482,126.937981,37.5485064,15,202507010800
5104926217,3868066672,126.9389276,37.5480476,126.9386392,37.5483763,11,202507010800
5104926218,5104926206,126.9383142,37.5488329,126.9378865,37.5486673,12,202507010800
5104926218,5104926204,126.9383142,37.5488329,126.9386118,37.5489481,52,202507010800
5104926218,3868066672,126.9383142,37.5488329,126.9386392,37.5483763,56,202507010800
5104926219,4591716537,126.9371216,37.5498185,126.9372928,37.5498047,151,202507010800
5104926219,436805789,126.9371216,37.5498185,126.9358022,37.5499254,38,202507010800
5104926219,5104927723,126.9371216,37.5498185,126.9374284,37.5493526,162,202507010800
5104927721,2690978755,126.9367739,37.5497806,126.9369593,37.5493829,166,202507010800
5104927722,5164626645,126.9370658,37.5492087,126.9368608,37.5491301,5,202507010800
5104927722,5104927723,126.9370658,37.5492087,126.9374284,37.5493526,22,202507010800
5104927722,2690978755,126.9370658,37.5492087,126.9369593,37.5493829,6,202507010800
5104927723,5104927722,126.9374284,37.5493526,126.9370658,37.5492087,14,202507010800
5104927723,5104926219,126.9374284,37.5493526,126.9371216,37.5498185,38,202507010800
5104927724,5104926204,126.9380676,37.5495512,126.9386118,37.5489481,60,202507010800
5104927724,2451940711,126.9380676,37.5495512,126.9379506,37.5497059,46,202507010800
5104927724,5104927725,126.9380676,37.5495512,126.9374515,37.5493175,18,202507010800
5104927725,5104926206,126.9374515,37.5493175,126.9378865,37.5486673,53,202507010800
5128158446,3868066673,126.9401497,37.5481448,126.9405179,37.5483584,116,202507010800
5104927725,5104927724,126.9374515,37.5493175,126.9380676,37.5495512,58,202507010800
5128158446,3868066655,126.9401497,37.5481448,126.939634,37.5478459,332,202507010800
5128158446,9946440068,126.9401497,37.5481448,126.9390428,37.5491837,56,202507010800
5164626645,5104927722,126.9368608,37.5491301,126.9370658,37.5492087,5,202507010800
5221755921,2330771469,126.9367155,37.5510983,126.9369229,37.5512892,0,202507010800
5224107317,4591679953,126.9358578,37.5481333,126.9358307,37.5473675,92,202507010800
5224107317,4591679949,126.9358578,37.5481333,126.9352733,37.5487123,178,202507010800
5235827850,4600122537,126.9440581,37.5501903,126.9442123,37.5500657,301,202507010800
5224107317,5224107319,126.9358578,37.5481333,126.9362132,37.5482874,1,202507010800
5235827850,436835433,126.9440581,37.5501903,126.9438697,37.5501069,411,202507010800
5224107319,5224107317,126.9362132,37.5482874,126.9358578,37.5481333,1,202507010800
5235827850,2329648852,126.9440581,37.5501903,126.9464371,37.5505724,368,202507010800
5235961951,4591663748,126.9332169,37.5518713,126.9335299,37.5500071,145,202507010800
5293251485,2690978752,126.9361701,37.54904,126.9359937,37.5489002,8,202507010800
5293251488,5293251485,126.9361351,37.5495222,126.9361701,37.54904,79,202507010800
5293251485,5293251488,126.9361701,37.54904,126.9361351,37.5495222,96,202507010800
5293251485,2690978755,126.9361701,37.54904,126.9369593,37.5493829,134,202507010800
5293251538,4591663326,126.9351889,37.5494192,126.9343401,37.5483308,25,202507010800
5293251538,436805789,126.9351889,37.5494192,126.9358022,37.5499254,29,202507010800
5293251538,2690977357,126.9351889,37.5494192,126.9342419,37.5499828,44,202507010800
5293251539,4591679949,126.9356648,37.5490674,126.9352733,37.5487123,124,202507010800
5293251538,5293251539,126.9351889,37.5494192,126.9356648,37.5490674,98,202507010800
5338321810,5338321816,126.9370534,37.5469775,126.9370359,37.5465692,11,202507010800
5293251539,2690978752,126.9356648,37.5490674,126.9359937,37.5489002,127,202507010800
5338321810,5338321816,126.9370534,37.5469775,126.9370359,37.5465692,11,202507010800
5338321816,3868066562,126.9370359,37.5465692,126.9370326,37.5464922,2,202507010800
5338321810,3081352533,126.9370534,37.5469775,126.937147,37.5473326,141,202507010800
5338321816,5338321810,126.9370359,37.5465692,126.9370534,37.5469775,10,202507010800
5441779949,4591107668,126.9362791,37.5566186,126.9362934,37.5569577,27,202507010800
5338321816,5338321810,126.9370359,37.5465692,126.9370534,37.5469775,10,202507010800
5441779949,2364556169,126.9362791,37.5566186,126.9362338,37.5559785,20,202507010800
5502397473,2139941776,126.930988,37.5474888,126.9313073,37.5474803,179,202507010800
5502397473,3869600384,126.930988,37.5474888,126.9306545,37.5474975,167,202507010800
5587609552,3864845907,126.942235,37.5546395,126.9420676,37.5549786,178,202507010800
5502397473,3869600388,126.930988,37.5474888,126.9312424,37.5472632,237,202507010800
5587869984,5587869985,126.9482352,37.5672888,126.948146,37.5676157,1,202507010800
5587869984,5587869990,126.9482352,37.5672888,126.9488241,37.5674662,20,202507010800
5587869984,3451483294,126.9482352,37.5672888,126.9473386,37.5669823,94,202507010800
5587869985,5587869984,126.948146,37.5676157,126.9482352,37.5672888,10,202507010800
5587869985,4263508455,126.948146,37.5676157,126.948152,37.567894,10,202507010800
5587869990,5587869984,126.9488241,37.5674662,126.9482352,37.5672888,10,202507010800
5587869985,4263508455,126.948146,37.5676157,126.948152,37.567894,10,202507010800
5681433413,3825309196,126.9292929,37.563951,126.9295287,37.5638578,3,202507010800
5681433407,5681433416,126.928554,37.564528,126.9287729,37.564039,322,202507010800
5681433407,436862443,126.928554,37.564528,126.9289412,37.5642807,216,202507010800
5681433416,436862443,126.9287729,37.564039,126.9289412,37.5642807,7,202507010800
5681433416,436862442,126.9287729,37.564039,126.928613,37.5638131,547,202507010800
5681435323,5681435324,126.9295837,37.5651361,126.9297386,37.5653409,223,202507010800
5681435323,2147528525,126.9295837,37.5651361,126.9293949,37.5649046,249,202507010800
5681435324,2330771304,126.9297386,37.5653409,126.929903,37.5655644,232,202507010800
5681435324,5681435323,126.9297386,37.5653409,126.9295837,37.5651361,236,202507010800
5728608390,2329648803,126.9428239,37.558594,126.9428412,37.5584505,0,202507010800
5681435324,2147528498,126.9297386,37.5653409,126.9290723,37.565154,540,202507010800
5728608390,5846372912,126.9428239,37.558594,126.9428354,37.5589864,56,202507010800
5728608391,5846372907,126.9424397,37.5589501,126.9426179,37.5588331,201,202507010800
5749123744,5076887892,126.9243855,37.5623899,126.9243761,37.5623268,99,202507010800
5749123744,5076887893,126.9243855,37.5623899,126.9244258,37.5624259,128,202507010800
5728608391,5846372904,126.9424397,37.5589501,126.9425356,37.5589236,219,202507010800
5756085287,3825309583,126.9243143,37.5665228,126.9247026,37.5664222,70,202507010800
5756085287,11944763967,126.9243143,37.5665228,126.9239253,37.5664264,77,202507010800
5757913268,3825309641,126.9261301,37.5663532,126.9262297,37.5668394,760,202507010800
5757913268,5757913272,126.9261301,37.5663532,126.9256086,37.5664228,8,202507010800
5756085287,3825309615,126.9243143,37.5665228,126.9242918,37.5666381,53,202507010800
5757913269,3825309639,126.9269213,37.5661626,126.9265366,37.5668183,36,202507010800
5757913269,5757913268,126.9269213,37.5661626,126.9261301,37.5663532,8,202507010800
5757913272,3825310001,126.9256086,37.5664228,126.9257904,37.5679288,96,202507010800
5757913272,3825309583,126.9256086,37.5664228,126.9247026,37.5664222,8,202507010800
5761677964,3648704125,126.9281502,37.5569304,126.9281363,37.5568779,71,202507010800
5761677964,3743639280,126.9281502,37.5569304,126.9298397,37.5561811,130,202507010800
5811347240,3743639265,126.9266448,37.557976,126.9274233,37.5580016,28,202507010800
5761677964,3743639271,126.9281502,37.5569304,126.9283246,37.55722,87,202507010800
5815821981,11944763967,126.9238752,37.5663614,126.9239253,37.5664264,31,202507010800
5815795949,2473245562,126.9270091,37.5596377,126.9272268,37.5596325,1,202507010800
5846372900,10977420351,126.9408082,37.5605147,126.9408848,37.5606988,21,202507010800
5815821981,3825309584,126.9238752,37.5663614,126.9243422,37.5663115,500,202507010800
5846372904,12101407178,126.9425356,37.5589236,126.9425769,37.5588938,202,202507010800
5846372900,10977420344,126.9408082,37.5605147,126.9411065,37.5606441,25,202507010800
5846372912,4973475978,126.9428354,37.5589864,126.9428291,37.5590472,35,202507010800
5846372907,5728608390,126.9426179,37.5588331,126.9428239,37.558594,129,202507010800
5861128812,2364556169,126.9367615,37.5559728,126.9362338,37.5559785,19,202507010800
5846372916,3864845762,126.9426466,37.5591392,126.9408586,37.5591337,49,202507010800
5846372916,5846372904,126.9426466,37.5591392,126.9425356,37.5589236,20,202507010800
5861128813,3309834973,126.9369905,37.5559703,126.937503,37.5559535,8,202507010800
5861128814,4591044475,126.9370877,37.5570005,126.9375347,37.5569892,29,202507010800
5861128816,3309835057,126.9368171,37.5585216,126.9363261,37.5585239,19,202507010800
5861128817,2532345930,126.9369257,37.5601482,126.934978,37.56028,18,202507010800
5861128815,4644477207,126.9370653,37.5585607,126.9372654,37.558558,126,202507010800
5863307791,4592872161,126.9646625,37.5632645,126.9642245,37.5633727,11,202507010800
5863307797,5863307798,126.9638998,37.5621191,126.9630251,37.560682,89,202507010800
5863307797,12234342189,126.9638998,37.5621191,126.9639584,37.5620985,1,202507010800
5863307791,4592858367,126.9646625,37.5632645,126.9642117,37.5626015,98,202507010800
5863307797,4592858370,126.9638998,37.5621191,126.9630603,37.5621867,92,202507010800
5863307798,4592858369,126.9630251,37.560682,126.9629294,37.5617796,41,202507010800
5863307810,9800448854,126.9626858,37.5598385,126.9641034,37.5620474,103,202507010800
5863307803,5863307794,126.9642691,37.5623286,126.9645418,37.5627451,9,202507010800
5863307798,9284853530,126.9630251,37.560682,126.9619566,37.5594948,144,202507010800
5863307814,5863307816,126.9596375,37.5573115,126.9603834,37.5579158,349,202507010800
5863307816,5863307818,126.9603834,37.5579158,126.9615719,37.5588786,19,202507010800
5863307816,2330782551,126.9603834,37.5579158,126.9604748,37.5578409,572,202507010800
5863307818,3352634130,126.9615719,37.5588786,126.9627686,37.5590882,328,202507010800
5863307818,5863307819,126.9615719,37.5588786,126.9621003,37.5593288,323,202507010800
5863307819,7068970600,126.9621003,37.5593288,126.9620373,37.5593864,21,202507010800
5863307820,8154128183,126.9608813,37.5585942,126.9603556,37.5581288,23,202507010800
5863307819,5863307810,126.9621003,37.5593288,126.9626858,37.5598385,339,202507010800
5863307834,5863307835,126.9635401,37.5593408,126.9635806,37.5592002,35,202507010800
5863307820,2329648764,126.9608813,37.5585942,126.9601293,37.5583781,12,202507010800
5863307834,3893042379,126.9635401,37.5593408,126.9628825,37.5592897,10,202507010800
5863307835,8483288493,126.9635806,37.5592002,126.9640237,37.5593758,103,202507010800
5864657175,2330753877,126.9413877,37.5604543,126.9420784,37.5609995,19,202507010800
5863307835,3893042415,126.9635806,37.5592002,126.963702,37.5591274,1,202507010800
5864657175,10977420344,126.9413877,37.5604543,126.9411065,37.5606441,7,202507010800
5864657175,5864657176,126.9413877,37.5604543,126.9413919,37.5602068,9,202507010800
5864657176,5870999575,126.9413919,37.5602068,126.9409628,37.5602541,9,202507010800
5864657176,5864657175,126.9413919,37.5602068,126.9413877,37.5604543,45,202507010800
5864657176,8973872778,126.9413919,37.5602068,126.9433507,37.5602274,904,202507010800
5870999563,3785056723,126.9455047,37.5600311,126.9455379,37.5598574,28,202507010800
5870999563,4973475979,126.9455047,37.5600311,126.9456175,37.5599689,29,202507010800
5870999563,8973872778,126.9455047,37.5600311,126.9433507,37.5602274,297,202507010800
5870999575,5846372900,126.9409628,37.5602541,126.9408082,37.5605147,21,202507010800
5887231074,9944378196,126.9364869,37.5547106,126.9365196,37.5547978,118,202507010800
5870999575,5864657176,126.9409628,37.5602541,126.9413919,37.5602068,864,202507010800
5887231074,9958202167,126.9364869,37.5547106,126.9369763,37.5544262,173,202507010800
5887231074,9283138093,126.9364869,37.5547106,126.9368459,37.5549028,58,202507010800
5913890755,3868066493,126.9314574,37.5461951,126.9310191,37.5459066,57,202507010800
6048920023,2329648995,126.9316655,37.5485718,126.9309446,37.5487021,20,202507010800
6048920023,2139941776,126.9316655,37.5485718,126.9313073,37.5474803,99,202507010800
6048920026,6048920028,126.9320637,37.5492249,126.9318912,37.5492594,98,202507010800
6048920028,6048920026,126.9318912,37.5492594,126.9320637,37.5492249,128,202507010800
6048920028,3490483998,126.9318912,37.5492594,126.9314335,37.5493509,196,202507010800
6048920026,6048920044,126.9320637,37.5492249,126.9327908,37.551341,116,202507010800
6048920028,6048920023,126.9318912,37.5492594,126.9316655,37.5485718,42,202507010800
6048920029,6048920028,126.9321839,37.5501514,126.9318912,37.5492594,38,202507010800
6048920029,3490483998,126.9321839,37.5501514,126.9314335,37.5493509,31,202507010800
6048920031,4590220009,126.932257,37.550354,126.9317678,37.5502943,8,202507010800
6048920031,6048920029,126.932257,37.550354,126.9321839,37.5501514,47,202507010800
6048920034,6048920035,126.9328963,37.551648,126.9327294,37.5516632,1,202507010800
6048920034,6048920038,126.9328963,37.551648,126.9330409,37.5520117,300,202507010800
6048920035,6048920040,126.9327294,37.5516632,126.9326826,37.5515334,249,202507010800
6048920035,6048920034,126.9327294,37.5516632,126.9328963,37.551648,179,202507010800
6048920035,4590220013,126.9327294,37.5516632,126.9309604,37.5508781,43,202507010800
6048920038,4591702787,126.9330409,37.5520117,126.9332094,37.5523266,23,202507010800
6048920040,6048920044,126.9326826,37.5515334,126.9327908,37.551341,249,202507010800
6048920040,6048920031,126.9326826,37.5515334,126.932257,37.550354,207,202507010800
6048920041,6048920038,126.9329932,37.5510066,126.9330409,37.5520117,29,202507010800
6048920041,8477568355,126.9329932,37.5510066,126.9329711,37.5501053,131,202507010800
6048920044,6048920034,126.9327908,37.551341,126.9328963,37.551648,180,202507010800
6048920044,6048920041,126.9327908,37.551341,126.9329932,37.5510066,189,202507010800
6204657988,5861128817,126.9401265,37.5603672,126.9369257,37.5601482,41,202507010800
6204658001,5870999575,126.9405159,37.5601097,126.9409628,37.5602541,4,202507010800
6204658001,5846372900,126.9405159,37.5601097,126.9408082,37.5605147,16,202507010800
6441775705,2473255250,126.9272061,37.5618811,126.9271694,37.5618225,121,202507010800
6441775705,2329649078,126.9272061,37.5618811,126.9273422,37.5620972,222,202507010800
6807582095,3825310361,126.9321559,37.5704974,126.931927,37.5701856,11,202507010800
6441775705,3742385777,126.9272061,37.5618811,126.9249723,37.562896,148,202507010800
6807582095,3825310438,126.9321559,37.5704974,126.9323544,37.570751,7,202507010800
6807582095,3825310381,126.9321559,37.5704974,126.932646,37.5702535,105,202507010800
7068970600,12234342185,126.9620373,37.5593864,126.9619954,37.5594424,537,202507010800
7068970634,436825400,126.9592665,37.5572476,126.9571564,37.5546125,350,202507010800
7068970600,5863307819,126.9620373,37.5593864,126.9621003,37.5593288,332,202507010800
7068970600,12234342169,126.9620373,37.5593864,126.9640014,37.5620833,421,202507010800
7068970634,12234342179,126.9592665,37.5572476,126.9593871,37.5572658,306,202507010800
7069018256,11689066410,126.945855,37.5568247,126.9458564,37.5567256,1,202507010800
7069018256,9283138043,126.945855,37.5568247,126.9446778,37.5567643,30,202507010800
7069018256,8477772798,126.945855,37.5568247,126.9458687,37.5570999,182,202507010800
7069023714,3743639370,126.9347249,37.555781,126.934487,37.5553605,152,202507010800
7069023714,9283051954,126.9347249,37.555781,126.9347946,37.5557568,113,202507010800
7069047603,3743712599,126.9280931,37.5583182,126.9283641,37.5588593,22,202507010800
7069047603,9282595673,126.9280931,37.5583182,126.92779,37.5584313,4,202507010800
7069047604,7069047603,126.9287832,37.5580608,126.9280931,37.5583182,11,202507010800
7069047604,3743712607,126.9287832,37.5580608,126.9290156,37.5584815,15,202507010800
7069047605,3743712572,126.9301397,37.5575548,126.9303852,37.5578394,74,202507010800
7069047605,7069047604,126.9301397,37.5575548,126.9287832,37.5580608,23,202507010800
7069047606,7069047605,126.9310853,37.557202,126.9301397,37.5575548,19,202507010800
7069047606,4590174137,126.9310853,37.557202,126.9313263,37.5576303,25,202507010800
7069047608,9283051969,126.9328206,37.5565685,126.9320857,37.5568289,45,202507010800
7069047608,3309835004,126.9328206,37.5565685,126.9329086,37.5571198,15,202507010800
7188021634,8385788484,126.9546075,37.5586214,126.9546071,37.5584767,23,202507010800
7188021634,2330782619,126.9546075,37.5586214,126.9535908,37.5591188,63,202507010800
7188021634,7188021645,126.9546075,37.5586214,126.9555365,37.5589306,302,202507010800
7188021636,8385788485,126.9532059,37.5589342,126.9528253,37.5587633,32,202507010800
7188021636,2330782619,126.9532059,37.5589342,126.9535908,37.5591188,295,202507010800
7188021636,7188021639,126.9532059,37.5589342,126.952509,37.5596276,348,202507010800
7188021639,7188021636,126.952509,37.5596276,126.9532059,37.5589342,39,202507010800
7188021645,4684634997,126.9555365,37.5589306,126.95532,37.5578996,51,202507010800
7188021645,3648334225,126.9555365,37.5589306,126.9565525,37.5589649,199,202507010800
7188021645,7188021634,126.9555365,37.5589306,126.9546075,37.5586214,19,202507010800
7188021649,3648334028,126.9509219,37.5576377,126.9519102,37.5577017,246,202507010800
7188021649,9282595681,126.9509219,37.5576377,126.9509546,37.5571508,250,202507010800
7188021649,2330782622,126.9509219,37.5576377,126.949796,37.5575722,17,202507010800
7225316067,7225316074,126.9458313,37.5714424,126.9460003,37.5710619,1,202507010800
7225316068,7225316074,126.9467057,37.5719165,126.9460003,37.5710619,27,202507010800
7225316074,7225316080,126.9460003,37.5710619,126.9461282,37.570018,55,202507010800
7225316074,7225316067,126.9460003,37.5710619,126.9458313,37.5714424,9,202507010800
7225316074,7225316068,126.9460003,37.5710619,126.9467057,37.5719165,123,202507010800
7225316080,3076247462,126.9461282,37.570018,126.9471776,37.5716711,80,202507010800
7225316080,12587045332,126.9461282,37.570018,126.946425,37.5675773,57,202507010800
7225316080,7225316074,126.9461282,37.570018,126.9460003,37.5710619,49,202507010800
7225316081,7225316091,126.9436533,37.5702732,126.9448523,37.5690826,48,202507010800
7225316091,7225316095,126.9448523,37.5690826,126.945816,37.5674755,56,202507010800
7225316091,7225316095,126.9448523,37.5690826,126.945816,37.5674755,56,202507010800
7225316095,12587045332,126.945816,37.5674755,126.946425,37.5675773,63,202507010800
7225316091,7225316081,126.9448523,37.5690826,126.9436533,37.5702732,47,202507010800
7225316095,7225316091,126.945816,37.5674755,126.9448523,37.5690826,52,202507010800
7225316095,7225316091,126.945816,37.5674755,126.9448523,37.5690826,52,202507010800
7225316095,10951188778,126.945816,37.5674755,126.9459333,37.5658352,48,202507010800
7225316099,7225316107,126.9483794,37.570709,126.9485452,37.5696246,34,202507010800
7225316107,2147528569,126.9485452,37.5696246,126.947662,37.5686691,46,202507010800
7225316107,2147528590,126.9485452,37.5696246,126.9510662,37.566398,289,202507010800
7225316107,7225316099,126.9485452,37.5696246,126.9483794,37.570709,245,202507010800
7257925078,4591816225,126.9563562,37.5602839,126.9569294,37.5603779,63,202507010800
7257925078,2330771492,126.9563562,37.5602839,126.9559583,37.5612204,17,202507010800
7257925078,8385788481,126.9563562,37.5602839,126.9565201,37.5600751,147,202507010800
7257925080,4591816225,126.9566529,37.559761,126.9569294,37.5603779,88,202507010800
7257925080,8385788481,126.9566529,37.559761,126.9565201,37.5600751,4,202507010800
7257925080,7257925081,126.9566529,37.559761,126.9566237,37.5593365,200,202507010800
7257925081,4591827921,126.9566237,37.5593365,126.9572272,37.5592541,127,202507010800
7257925081,7257925080,126.9566237,37.5593365,126.9566529,37.559761,24,202507010800
7257925081,3648334225,126.9566237,37.5593365,126.9565525,37.5589649,27,202507010800
7298467870,2451940727,126.9446974,37.5529715,126.9438823,37.5520921,95,202507010800
7298467870,2451940772,126.9446974,37.5529715,126.9447188,37.5534118,1,202507010800
7298467870,4634045564,126.9446974,37.5529715,126.9451922,37.5525344,82,202507010800
7298467871,4634045561,126.9453201,37.5522548,126.9451155,37.5523905,87,202507010800
7298467871,4591432395,126.9453201,37.5522548,126.9459204,37.5534217,136,202507010800
7298467871,436835433,126.9453201,37.5522548,126.9438697,37.5501069,426,202507010800
7298467873,4634045561,126.9449642,37.5524902,126.9451155,37.5523905,1,202507010800
7298467875,2451940826,126.9520397,37.5564342,126.9520328,37.5565379,2,202507010800
7298467875,4591461849,126.9520397,37.5564342,126.9520594,37.5561391,26,202507010800
7298467875,3351589600,126.9520397,37.5564342,126.9518127,37.5561682,47,202507010800
7624412360,5757913269,126.9270957,37.5661115,126.9269213,37.5661626,2,202507010800
7330728433,2451940771,126.9430009,37.5533831,126.9442332,37.5534057,1,202507010800
7624412360,3825309594,126.9270957,37.5661115,126.9275718,37.5664786,17,202507010800
7624412361,7624412367,126.927371,37.5660345,126.9271808,37.5660837,2,202507010800
7624412361,3825309594,126.927371,37.5660345,126.9275718,37.5664786,19,202507010800
7624412367,7624412360,126.9271808,37.5660837,126.9270957,37.5661115,1,202507010800
7624412370,3825309192,126.9302072,37.5637149,126.9301263,37.563841,235,202507010800
7624412370,7624412367,126.9302072,37.5637149,126.9271808,37.5660837,57,202507010800
7706526741,2451941066,126.956128,37.5711445,126.9591181,37.5714664,195,202507010800
7706526741,1149288304,126.956128,37.5711445,126.9626476,37.5723941,217,202507010800
7773276140,7773276141,126.9328953,37.5610781,126.9329724,37.5610127,233,202507010800
7773276140,3825309062,126.9328953,37.5610781,126.9317813,37.5611539,32,202507010800
7773276141,7773276142,126.9329724,37.5610127,126.9333488,37.5607004,257,202507010800
7773276142,2532345923,126.9333488,37.5607004,126.9342494,37.5600798,536,202507010800
7773276141,10977420639,126.9329724,37.5610127,126.9325214,37.5601952,332,202507010800
7773276142,2317896077,126.9333488,37.5607004,126.9333324,37.5605118,486,202507010800
7773276145,3825309112,126.9328069,37.5613872,126.931326,37.5627527,137,202507010800
7773276154,7773276145,126.9331226,37.5612963,126.9328069,37.5613872,6,202507010800
7966875815,7966875819,126.9450233,37.5548396,126.9450973,37.5544225,8,202507010800
7966875819,2451940793,126.9450973,37.5544225,126.9452832,37.5543928,51,202507010800
7966875819,2330771333,126.9450973,37.5544225,126.9447028,37.5544856,6,202507010800
7966875819,7966875815,126.9450973,37.5544225,126.9450233,37.5548396,54,202507010800
7967031732,7967031733,126.9515536,37.5615525,126.9518894,37.5610592,17,202507010800
7967031733,4591767518,126.9518894,37.5610592,126.9507395,37.5602816,24,202507010800
7967031733,7967031732,126.9518894,37.5610592,126.9515536,37.5615525,14,202507010800
7967031733,2451940901,126.9518894,37.5610592,126.9528475,37.5615676,377,202507010800
8118928946,4595170426,126.9560752,37.5451579,126.9561344,37.5455503,264,202507010800
8118929026,12777880799,126.9580698,37.5472641,126.9581711,37.5473484,222,202507010800
8154128183,3893042401,126.9603556,37.5581288,126.9600632,37.5579115,111,202507010800
8118929026,4641454018,126.9580698,37.5472641,126.9586291,37.5472675,230,202507010800
8154128184,2329648762,126.9595927,37.5575624,126.9593742,37.5582758,152,202507010800
8154128183,2329648764,126.9603556,37.5581288,126.9601293,37.5583781,92,202507010800
8154128184,4591844992,126.9595927,37.5575624,126.958491,37.5573412,18,202507010800
8154743848,8154743851,126.9338748,37.5638336,126.9336254,37.563573,198,202507010800
8154743848,4589953468,126.9338748,37.5638336,126.9334519,37.5638719,1,202507010800
8154743851,8154743848,126.9336254,37.563573,126.9338748,37.5638336,190,202507010800
8365211870,3490484096,126.9287074,37.5502681,126.9293763,37.550141,44,202507010800
8382762364,4591871325,126.9631081,37.5656322,126.9616997,37.5655214,319,202507010800
8382762364,8382762365,126.9631081,37.5656322,126.9630421,37.5658891,11,202507010800
8382762364,2451941002,126.9631081,37.5656322,126.9645347,37.5658032,94,202507010800
8382762365,8382762364,126.9630421,37.5658891,126.9631081,37.5656322,14,202507010800
8382844637,8382844647,126.9590996,37.5714986,126.9567372,37.5693673,302,202507010800
8382844647,2451941009,126.9567372,37.5693673,126.9586772,37.5658729,408,202507010800
8382910004,8382910005,126.9642003,37.5549277,126.9637679,37.5546705,10,202507010800
8382844647,8382844637,126.9567372,37.5693673,126.9590996,37.5714986,441,202507010800
8382910004,2322074303,126.9642003,37.5549277,126.9649293,37.5549467,12,202507010800
8382910004,2322074282,126.9642003,37.5549277,126.9634409,37.5556732,51,202507010800
8382910005,8382910006,126.9637679,37.5546705,126.9634475,37.5546851,0,202507010800
8382910005,8382910004,126.9637679,37.5546705,126.9642003,37.5549277,11,202507010800
8382910005,8382910010,126.9637679,37.5546705,126.9636553,37.5544642,0,202507010800
8382910006,8382910005,126.9634475,37.5546851,126.9637679,37.5546705,0,202507010800
8382910010,8382910005,126.9636553,37.5544642,126.9637679,37.5546705,0,202507010800
8382910011,2322074282,126.9633081,37.5554218,126.9634409,37.5556732,48,202507010800
